,Meat,Seafood,Mexican,Italian,Pork,Korean,Asian,Fish,Starch,Ground_meat
No Noodle Zucchini Lasagna,0.003226998265509801,0.0032266829235638736,0.003226365349806342,0.7928400767819964,0.0032265685588937464,0.1195217739849348,0.003226287087073534,0.003226843009892314,0.06505215143444297,0.0032262526038862845
North Carolina Style Pulled Pork,0.17611400018123602,0.0025644524580309396,0.0025643437954575637,0.0025646083154918725,0.5827109047813398,0.0025647494302909234,0.002564775101606359,0.22322240980952318,0.0025650423638223013,0.0025647137632010338
Oaxacan Tacos,0.0058837087539867754,0.00588295101974082,0.2849730846774798,0.005882995263634639,0.005883164093121322,0.005883209604260888,0.005883982250605869,0.6679611369533673,0.005882823397759718,0.00588294398604266
Oklahoma Brisket,0.004762850153525838,0.004762270569117476,0.004762448296753286,0.004762525742750773,0.5968456456728773,0.004762992130553643,0.36505315584572395,0.004762263651168935,0.004762278332902913,0.004763569604625633
Old Fashioned Mac And Cheese,0.005883392115416249,0.42254396248864623,0.005883218940368121,0.5303912666251817,0.0058827886237906545,0.005882528246520589,0.005882626050811824,0.0058828827682978705,0.005883483189955512,0.005883850951011335
Olive Oil Poached Tuna ,0.3400989796759133,0.006250860322225424,0.006250433310328185,0.006250393850529385,0.006251039500367535,0.0062503971264330545,0.006250443178186956,0.609895787561709,0.006251481299254833,0.00625018417505237
One Pan Orecchiette Pasta,0.005265788199127095,0.005264603513865609,0.0052651885024806895,0.005265953036792931,0.005263840247467356,0.005264733542303971,0.005264858032110722,0.005264863699090761,0.9526150135621947,0.00526515766456616
One Skillet Mexican Quinoa,0.2195795339054253,0.00357194839412211,0.3914324509266883,0.0035719613008678495,0.003571915167612177,0.0035716704158156726,0.0035718117964581735,0.3639851845493046,0.003571942660385313,0.003571580883320468
Orange And Milk Braised Pork Carnitas,0.9399854992493312,0.006667956014333134,0.0066685406110529345,0.006667985060374086,0.006669984461982972,0.006667251809993115,0.006668319937511444,0.006669206300616217,0.0066677908294380086,0.006667465725366902
Oregon Salmon Patties,0.01111373360915356,0.747007209060583,0.01111159563965635,0.011112832829425675,0.011115874487381659,0.011115121620129117,0.011113463150326075,0.011115934783461665,0.011119041584172054,0.1640751932357108
Original Homemade Italian Beef,0.008334754561165262,0.008334230537413188,0.9249870201884284,0.008335216886431995,0.008334430003886062,0.00833380821485208,0.008334389573577518,0.008333884625925662,0.008335105444184266,0.00833715996413576
Oven Baked Bbq Ribs,0.006667759701934112,0.0066673125420340556,0.006667152894841783,0.006667239698452923,0.27802972935777664,0.13744648716522478,0.5378505406024653,0.0066673134065988165,0.006667387592471862,0.006669077038199707
Oven Pot Roast,0.9399919132256244,0.006668592012090148,0.00666824522288911,0.006668305582185242,0.006667793135522575,0.0066668458176562095,0.006667079066001661,0.006667107846969318,0.006667143890158783,0.006666974200902658
Oven Roasted Turkey Breast,0.003334077171271113,0.7522064025134507,0.003334838078351102,0.0033337076808810126,0.0033337387783688066,0.0033337820632255498,0.2211219030999869,0.0033343740744779474,0.003333683987884343,0.0033334925521026453
Oxtail Ragu,0.940017262595863,0.0029416206665758447,0.03644826571753292,0.0029417074618617893,0.002941664353942758,0.002942054795236183,0.0029419082285408633,0.002941921173489372,0.0029421312915546474,0.002941463715402821
Pams Bierocks,0.31998657001891423,0.005265044923858105,0.0052639157228615676,0.00526416188895125,0.005264114395770334,0.00526387689969218,0.005264319034701358,0.005264161469055038,0.4912052515217485,0.1519585841244475
Pan Fried Halibut Steak With Light Green Sauce,0.006250846846383578,0.6668129222018094,0.006250776321714688,0.006250613776258917,0.00625037054696395,0.006250586499920936,0.006250543775529005,0.28318247053571133,0.006250694067470192,0.006250175428238036
Pan Roasted 5 Spice Pork Loin,0.003704241289860767,0.003704027840091425,0.0037041203848427002,0.0037039972223401074,0.5378574597919239,0.3399481489704913,0.0037051211586219264,0.003704308868883145,0.09626458601578791,0.0037039884571566746
Pan Seared Salmon I,0.011113074949668511,0.011113104081028516,0.01111187396697511,0.011112124759202284,0.011112844923765826,0.011112048428116847,0.01111206841640498,0.8999890926052936,0.01111230958222455,0.011111458287319811
Parmesan Crusted Pork Chops,0.012501728064785503,0.2427833037542292,0.012500296019324343,0.5468839164330981,0.12282382367425032,0.012500000035851758,0.012502592315549631,0.012501252228470492,0.012500813488177921,0.012502273986262795
Parmesan Crusted Tilapia Fillets,0.00909285298457851,0.9181677284063503,0.009092205807622156,0.009093281843709876,0.009092616535754562,0.00909164397506654,0.009091618178993469,0.009094110375503865,0.009092688077838714,0.009091253814582131
Parmesan Sage Pork Chops,0.3754666839989722,0.5800796582287558,0.005556117679297663,0.005557121098703472,0.00555812609426792,0.005555807508691787,0.005556606097563404,0.005556655450401818,0.005556819823306888,0.005556404020039152
Pasta Primavera With Italian Turkey Sausage,0.00333451278082684,0.003334265711071024,0.0033348842460011684,0.6136501934129573,0.0033337908049451224,0.0033351558217371183,0.1586895032783351,0.20431935784266786,0.0033343552475310666,0.003333980853927351
Pasties Ii,0.8143796975837588,0.006250872311839853,0.00625078517638532,0.006250507493277347,0.006250605549351551,0.006250440264575908,0.006250633551731771,0.13561317807432305,0.006251704019326547,0.006251575975429783
Pattis Mussels A La Mariniere,0.005000877026301369,0.005001805273184501,0.005000293556853756,0.005000919920006828,0.005000317362859484,0.005000712335599791,0.005000403691679993,0.9549934859506265,0.0050004943842875986,0.005000690498600133
Penang Pork Satay,0.002564603978436953,0.0025643766148256723,0.0025648458904160916,0.002564252943439903,0.00256544173999482,0.002565062655515824,0.9769183165499804,0.002564493645145465,0.0025643176328944976,0.002564288349350507
Penne A La Vodka Ii,0.007693684630140116,0.7868367704405538,0.007692893637814589,0.007695042496437432,0.007693093596632284,0.007693019568432644,0.00769302581164479,0.007694530109104291,0.15161531461933989,0.007692625089900174
Penne And Vodka Sauce,0.007143819917087546,0.6596290555175274,0.007143369182530653,0.0071456471519435955,0.007143329408393915,0.00714429653650239,0.0071438230815382454,0.007143230790299846,0.2832194390891665,0.007143989325009957
Penne Pasta With Peas And Prosciutto,0.5392759053256021,0.42738286563324707,0.004167564502199874,0.004168305482880229,0.0041673417288023125,0.004167634109034106,0.004167472796872012,0.004167821442950628,0.004167964163750974,0.004167124814660459
Penne Russo A La Vodka,0.09901144126788983,0.7037193347570211,0.005555858295592172,0.005557564372678496,0.005556070326262327,0.005555923121180102,0.005555983036287402,0.005557103718173796,0.15837495977950225,0.005555761325412478
Penne With Spicy Vodka Tomato Cream Sauce,0.004348492122059523,0.6239759801968014,0.0043480280162212,0.24562418964686877,0.004348165018965613,0.004348212271562092,0.004348073311611323,0.0043490293980225185,0.09996165413778488,0.004348175880102649
Pennsylvania Coal Region Barbecue,0.3625038592564987,0.007144458204432864,0.0071438679005072555,0.007143648734659365,0.00714583953837665,0.0071465756022067424,0.007146075002528895,0.00714506874080805,0.007144155330338924,0.5803364516896425
Peposa Dellimpruneta Tuscan Black Pepper Beef,0.9624938042042754,0.004167169872631999,0.004167310972478898,0.0041672927668541075,0.0041677258952206924,0.004167925114882617,0.004167173348661749,0.004167385470367316,0.004167044410428509,0.0041671679441985824
Pepper Honey Cedar Plank Salmon,0.0037043844724605163,0.003704310721650449,0.003704345401749637,0.00370402321686403,0.0037046043603854886,0.003704422283607366,0.602585669723569,0.36778004605769704,0.0037041120928077097,0.003704081669208832
Peppercorn Roast Beef ,0.9709623872034528,0.0032264178259374774,0.0032262841711317935,0.0032261428879747714,0.0032270404794691957,0.003226620977066027,0.003226335130940571,0.003226420338906007,0.0032262590536125102,0.0032260919315088435
Peppered Shrimp Alfredo,0.0035722273903280198,0.7845329161618473,0.0035719655232594313,0.18689015313027,0.003571973571621982,0.003572068909913173,0.0035720237340767704,0.0035727402155741757,0.0035721260099721647,0.0035718053531370933
Pepperoncini Beef,0.009092407158460972,0.009091746712514438,0.2506403341387788,0.3345990658832558,0.009093200802928419,0.009091852868988688,0.009091966406008376,0.009091858539807676,0.3511142502551114,0.009093317234145342
Perfect Ten Baked Cod,0.005883825783784423,0.9470458738549655,0.005882986836992503,0.005883071925378008,0.005887259567266307,0.005884627785071803,0.005883150443099338,0.0058837183606528995,0.005882604487143534,0.005882880955645822
Personal Portobello Pizza,0.0076932579091747765,0.0076936674202919796,0.007692596174002829,0.9307598410531431,0.00769309650096104,0.007693245749628048,0.007694048875353136,0.0076937313484037664,0.007693694298696331,0.007692820670344933
Pesto Pizza,0.005883569066087461,0.2593906026197579,0.005882940911273982,0.6935422041953041,0.005882992028183829,0.005883258348643132,0.005883048719075572,0.005884887125681951,0.005883847735599688,0.005882649250392237
Pesto Turkey Burgers,0.010002795799368903,0.010002985725158594,0.010000540638958185,0.9099851514051914,0.010001789266157433,0.01000037471737808,0.010001031386030684,0.01000167138971476,0.010001569433353796,0.010002090238688088
Philly Cheesesteak Sandwich With Garlic Mayo,0.0043489295775151066,0.004348545172566627,0.004348462581103808,0.20481233807566035,0.0043481236364752195,0.004348523463886798,0.004348527125916708,0.5842357634487443,0.18051151672589383,0.004349270192237113
Pigs In A Blanket,0.014286007449320345,0.014285952232261628,0.014285714518685566,0.8714176842475537,0.01428571441472369,0.014285714467953481,0.014285714419317936,0.014285714375916176,0.014295974240703727,0.01428580963356358
Pineapple Grilled Pork Chops,0.00714444152057225,0.007143857325473736,0.007143772693558407,0.0071437131265393245,0.007145400076409382,0.007143993453060747,0.9357024931996019,0.007144966681088205,0.007143604607577797,0.007143757316118318
Pineapple Pulled Pork Al Pastor,0.0744496452463921,0.0025644978977505638,0.2898232535458832,0.002564354955505014,0.12859678714812348,0.002564750139427514,0.37273191665468913,0.12157520592693831,0.002564367369377752,0.0025652211159130508
Pistachio Crusted Rack Of Lamb,0.38758527855301866,0.004546594685795157,0.004545879315542731,0.004545982688388338,0.35681381408194074,0.004545927863465658,0.004545979551803516,0.2237782004843801,0.004546152869065198,0.0045461899065998715
Pizza On The Grill I,0.0037044298577053134,0.003704553625347228,0.003704333497585613,0.1991314038503762,0.0037043989552255595,0.0037045217307383185,0.003704728477321622,0.3245971363549713,0.4503402493424736,0.0037042443082552735
Pizza With Ham Asparagus And Ricotta,0.17704815444007743,0.5210234616312137,0.0027780019623478546,0.002778967511139049,0.0027781888502224324,0.0027779256350642665,0.0027779321959392473,0.002778366561574303,0.28248038166394623,0.0027786195484756043
Pizza Without The Red Sauce,0.004167944131441585,0.004169953063910285,0.004166980728501259,0.9624908165514099,0.0041671115716079695,0.0041670211443789636,0.004167146434033408,0.004168280290901699,0.004167595742664021,0.004167150341150832
Polish Noodles Cottage Cheese And Noodles,0.007694039803165742,0.4985670355310038,0.007693556641863421,0.43987901083413,0.007693909384229347,0.00769270474655006,0.0076929655313878065,0.007694514521533984,0.0076989608348845785,0.007693302171251213
Pork Apple Burgers,0.007143704379175141,0.007143302273827659,0.007143116061614908,0.007143880139940553,0.00714713897006141,0.007143935981848755,0.007144646481191375,0.007143399602565383,0.007143054688964516,0.9357038214208103
Pork Butt Roast With Vegetables,0.6446615347463035,0.007144400812412669,0.007143901906985251,0.007143975853556144,0.29818760838685365,0.007143347446642565,0.007144415070366769,0.0071439010752821375,0.007143129118517381,0.007143785583079946
Pork Carnitas,0.005883894619042006,0.005883658529165728,0.6408280402604817,0.005883629223498203,0.22890149557813094,0.005883717310462199,0.0058843169969438,0.005885187027356516,0.08908292709933142,0.005883133355587505
Pork Chops In Garlic Mushroom Sauce,0.5956269823499353,0.0071451014776269224,0.007144733956610056,0.007144087204629047,0.3472198590483588,0.007143286859064819,0.0071436751348606066,0.007144241311927364,0.007143840977674265,0.007144191679312786
Pork Chops Italiano,0.5360595883751424,0.0043489463608289095,0.004348371802096792,0.19951857996852743,0.0043497088285981405,0.0043485572677010986,0.004348627962216905,0.23398077967922074,0.004348674609431604,0.004348165146235915
Pork Chops With Apple Cider Glaze,0.004763545255009243,0.004764504760154918,0.004762440617967883,0.004762373890160801,0.9571325329074875,0.004762756400819722,0.004762713121800689,0.004763552088239792,0.004763215895709035,0.004762365062650225
Pork Chops With Fresh Tomato Onion Garlic And Feta,0.44580684716158747,0.0043488612859280806,0.00434825142126968,0.3418796143057473,0.1818732872051685,0.0043484736028443155,0.004348627784488105,0.0043492936943605315,0.004348526212903238,0.004348217325702873
Pork Chops With Raspberry Sauce,0.7880210321400086,0.005001127200340532,0.005000230974232117,0.0050006226418439345,0.00500226560584394,0.005000901672285543,0.005000975381737412,0.17197219752057424,0.0050004983426287725,0.005000148520505051
Pork Dumplings,0.005883700027686994,0.005883290686599438,0.0058826308533523,0.00588380817951974,0.005883120982300723,0.15977624965139786,0.7931566635975107,0.0058829828957381106,0.00588317630810389,0.005884376817790263
Pork Marsala,0.0058838660138657555,0.5988880688613714,0.005883652679604525,0.005883956168831493,0.23449058080160257,0.005883244563360334,0.12543561309691093,0.0058844980374760615,0.005883457635360522,0.005883062141616321
Pork Medallions With Balsamic Vinegar And Capers,0.7211575153068694,0.005883830666475791,0.005883823212695075,0.005882843741355812,0.005884784225181524,0.005883264241843258,0.005884073245670775,0.23177401100432943,0.0058832634476219565,0.005882590907956778
Pork Roast With Sauerkraut And Kielbasa,0.4182678637606613,0.00833537693522908,0.00833413447038851,0.008334477185991954,0.35403063636166787,0.00833422237448882,0.008334182204629259,0.008337049068225928,0.008335568823480998,0.16935648881523638
Pork Tenderloin Diablo,0.35367465235543516,0.2737020331681388,0.004546742847943472,0.004545831561648698,0.3407989652696567,0.0045466440990566525,0.004546547593121536,0.004546295841300311,0.004545946130850102,0.00454634113284856
